loyalty_number,total_points_accumulated,total_points_redeemed
762671,39462.0,0.0
572663,55452.0,890.0
703972,0.0,0.0
678493,55926.0,1257.0
983450,0.0,0.0
575612,44202.0,444.0
701803,70746.0,945.0
363866,11097.0,0.0
939521,11505.0,0.0
727648,51341.0,1950.0
293676,42033.0,895.0
662594,37834.0,978.0
614574,24855.0,0.0
581260,45230.0,0.0
432215,47346.0,1748.0
278045,2842.0,374.0
909800,40833.0,765.0
329730,24820.0,0.0
258228,18284.0,1120.0
313688,80389.0,541.0
969092,74309.0,1121.0
929707,1924.0,0.0
902608,114257.0,2893.0
516271,79706.0,0.0
675506,102927.0,0.0
249693,90315.0,572.0
670985,69631.0,1533.0
184456,43988.0,355.0
369229,57031.0,802.0
585975,58818.0,910.0
594672,83704.0,1086.0
736220,12175.0,0.0
670981,0.0,0.0
158969,57170.0,0.0
642099,59265.0,1571.0
562234,47439.0,1724.0
988307,74733.0,0.0
937030,73866.0,0.0
911971,43676.0,0.0
777540,60123.0,1267.0
769709,67334.0,1347.0
212477,36835.0,779.0
675848,53076.0,0.0
432729,0.0,0.0
430107,46659.0,588.0
950933,70162.0,1773.0
365642,39756.0,1199.0
551510,81154.0,1071.0
720178,0.0,0.0
762255,34029.0,1598.0
837012,71521.0,2153.0
504219,64672.0,760.0
236003,58453.0,784.0
618124,39034.0,667.0
881871,30066.0,875.0
176278,37733.0,1137.0
892639,0.0,0.0
356980,46123.0,0.0
751829,46061.0,672.0
607696,57127.0,394.0
762951,75250.0,741.0
202807,69026.0,836.0
299448,0.0,0.0
391542,63143.0,864.0
741892,57797.0,1392.0
997599,55684.0,633.0
652862,63960.0,0.0
135392,81754.0,511.0
716932,38735.0,807.0
390343,56761.0,2108.0
725004,134955.0,0.0
969924,69357.0,383.0
502573,100926.0,1047.0
835779,54442.0,1604.0
432579,10804.0,0.0
246935,68646.0,1735.0
272144,48960.0,480.0
703937,77692.0,893.0
711680,54483.0,2029.0
248445,8762.0,0.0
369715,25688.0,361.0
878633,57250.0,0.0
601407,56805.0,0.0
430521,0.0,0.0
744675,57336.0,0.0
333621,49084.0,1811.0
106001,119565.0,2698.0
336539,77622.0,1025.0
222453,72945.0,599.0
851871,55731.0,0.0
546665,45213.0,704.0
338346,39191.0,1944.0
497476,0.0,0.0
137968,32294.0,1082.0
422204,64234.0,1550.0
297167,65790.0,1071.0
122283,50647.0,1558.0
263246,62125.0,1209.0
182543,51630.0,1557.0
130077,26277.0,417.0
372522,27488.0,1497.0
612595,0.0,0.0
553453,19818.0,1709.0
129030,75189.0,1525.0
311556,79536.0,0.0
305556,11145.0,0.0
810448,61318.0,2183.0
853232,19809.0,455.0
892723,53350.0,0.0
474752,54819.0,1392.0
721364,0.0,0.0
569720,43780.0,1675.0
611464,61011.0,2571.0
638466,9472.0,0.0
661150,76374.0,436.0
979467,48484.0,428.0
575434,48959.0,822.0
325599,54704.0,1662.0
683487,48805.0,1512.0
922047,43032.0,0.0
478142,75691.0,0.0
127137,69880.0,2694.0
940822,67203.0,784.0
540551,54632.0,0.0
204848,0.0,0.0
148289,36021.0,560.0
333773,65386.0,439.0
833221,23271.0,428.0
299830,89007.0,922.0
150656,36904.0,786.0
207453,54582.0,1504.0
515605,42939.0,0.0
857814,42902.0,996.0
936214,53222.0,954.0
987612,62999.0,777.0
839295,29494.0,449.0
833679,47540.0,638.0
451886,46264.0,1357.0
799919,49700.0,1590.0
587623,47072.0,1480.0
839132,158691.0,0.0
539704,82133.0,4479.0
897293,65492.0,526.0
442252,53972.0,912.0
246059,39347.0,544.0
507281,50481.0,0.0
296217,37775.0,0.0
848615,28649.0,682.0
971608,1865.0,0.0
365761,70566.0,1662.0
244527,0.0,0.0
761423,55160.0,1977.0
648575,77589.0,342.0
590778,33523.0,568.0
355795,76775.0,1192.0
707588,49680.0,843.0
652498,63262.0,1181.0
229842,84062.0,1194.0
747483,10141.0,459.0
809728,19493.0,580.0
576716,56511.0,1178.0
436247,37066.0,557.0
308629,37447.0,0.0
186729,9076.0,0.0
996896,68458.0,340.0
392582,68736.0,445.0
454440,49432.0,1824.0
708160,52106.0,1043.0
779468,16522.0,0.0
616920,45981.0,1607.0
501877,129990.0,2630.0
804890,5232.0,0.0
812899,56439.0,1856.0
572812,13840.0,360.0
210205,54085.0,0.0
597981,50961.0,838.0
992488,34889.0,738.0
941545,57348.0,973.0
157704,62030.0,1209.0
319052,70806.0,2082.0
430197,70585.0,648.0
472373,46215.0,714.0
822995,70494.0,0.0
624881,36510.0,338.0
846313,52637.0,0.0
247551,91977.0,1195.0
206925,54503.0,960.0
692129,47120.0,0.0
777990,33929.0,441.0
277607,0.0,0.0
837705,56574.0,1934.0
757446,52739.0,783.0
800481,42327.0,467.0
611481,53372.0,766.0
921130,69492.0,362.0
955533,3140.0,0.0
424917,57266.0,556.0
242839,0.0,0.0
936305,51407.0,398.0
118298,0.0,0.0
939431,74802.0,0.0
401857,55423.0,1081.0
394941,77028.0,975.0
382252,71554.0,418.0
874876,127371.0,0.0
127725,45967.0,330.0
508080,43052.0,2404.0
799967,67984.0,2620.0
661050,61613.0,1143.0
917346,66841.0,1363.0
193946,6096.0,0.0
484543,20767.0,0.0
110678,56217.0,748.0
184151,66708.0,1167.0
326174,8021.0,0.0
496387,26850.0,1552.0
727446,38838.0,0.0
463298,10020.0,0.0
942102,62249.0,1221.0
377642,0.0,0.0
382671,54226.0,292.0
498793,64847.0,1130.0
555218,9300.0,0.0
462279,114462.0,0.0
528363,41386.0,340.0
168123,11227.0,0.0
939961,62945.0,1077.0
963644,39078.0,915.0
679994,9219.0,706.0
398086,57222.0,592.0
576587,75359.0,0.0
961331,48674.0,1272.0
255028,9349.0,0.0
594468,0.0,0.0
148766,0.0,0.0
552965,6783.0,0.0
600598,60162.0,1976.0
421497,49812.0,0.0
823112,72863.0,0.0
400478,14764.0,0.0
152423,62312.0,604.0
690971,26797.0,906.0
583565,80106.0,2946.0
262351,24385.0,1099.0
455474,65462.0,0.0
767774,0.0,0.0
213934,52919.0,825.0
302839,46650.0,1390.0
356613,82622.0,1087.0
972129,60088.0,1460.0
974875,131173.0,3505.0
864485,51067.0,372.0
272148,70156.0,1280.0
231013,75634.0,903.0
926611,63628.0,847.0
500058,15643.0,0.0
940901,0.0,0.0
801368,73247.0,937.0
201276,45105.0,0.0
454663,66083.0,902.0
412203,52715.0,0.0
126148,0.0,0.0
131997,54337.0,0.0
925819,59779.0,573.0
152681,59354.0,963.0
950445,90877.0,3246.0
808392,60870.0,1235.0
325268,54065.0,1575.0
750578,8043.0,402.0
515805,45208.0,1721.0
684699,0.0,0.0
611415,56658.0,789.0
209675,43912.0,1265.0
241436,58633.0,456.0
390435,31545.0,1929.0
806815,67070.0,0.0
936603,6787.0,414.0
804368,49999.0,547.0
948961,0.0,0.0
672819,9252.0,0.0
618112,47342.0,0.0
192141,65228.0,1475.0
212553,4860.0,0.0
429692,18502.0,437.0
481590,27944.0,0.0
479445,72900.0,1710.0
748055,49628.0,733.0
521875,46637.0,1129.0
734490,69881.0,0.0
767894,53269.0,525.0
317827,61888.0,1886.0
444365,45137.0,760.0
975949,70926.0,0.0
373554,9527.0,0.0
707999,3258.0,0.0
348047,59054.0,1013.0
490563,35178.0,386.0
523296,47746.0,1076.0
608493,60735.0,511.0
475713,37160.0,1182.0
154643,91578.0,596.0
337815,81361.0,602.0
276152,47076.0,1982.0
335137,48182.0,1050.0
432920,58693.0,642.0
651006,44845.0,890.0
201339,74512.0,1680.0
922351,64335.0,1688.0
383202,55875.0,0.0
560597,143235.0,639.0
918479,56730.0,420.0
126239,41984.0,1035.0
943804,64986.0,936.0
540291,0.0,0.0
468067,52733.0,1653.0
459991,111798.0,0.0
412793,49534.0,1703.0
529458,69810.0,1329.0
165188,41901.0,1625.0
935665,0.0,0.0
967300,71532.0,536.0
264064,18095.0,0.0
387129,93072.0,979.0
344749,11622.0,752.0
408347,26625.0,0.0
474272,7197.0,0.0
638207,56322.0,0.0
773986,50096.0,0.0
690191,24801.0,1005.0
389488,42529.0,406.0
687463,53809.0,823.0
356828,68267.0,1729.0
491310,46352.0,1129.0
505798,73401.0,776.0
915009,0.0,0.0
103969,46744.0,1131.0
267739,72571.0,383.0
830394,0.0,0.0
593386,104814.0,470.0
857845,70011.0,0.0
206871,75857.0,3199.0
800094,71622.0,0.0
751628,52544.0,1542.0
305412,55166.0,1372.0
740407,17316.0,0.0
743335,2066.0,0.0
447401,35844.0,384.0
834066,38984.0,574.0
861867,16515.0,659.0
858445,53471.0,459.0
232137,44528.0,547.0
529922,75516.0,500.0
918163,62749.0,1838.0
220892,42201.0,961.0
688319,43621.0,1339.0
741138,43673.0,0.0
781293,9067.0,0.0
914368,80287.0,620.0
868250,42707.0,922.0
765655,10664.0,879.0
236129,34136.0,537.0
294283,59093.0,1610.0
389812,45532.0,851.0
621093,75428.0,1065.0
595236,28557.0,0.0
137161,128979.0,0.0
693494,19120.0,503.0
835920,83925.0,898.0
601583,25583.0,0.0
694388,64045.0,470.0
705980,68549.0,1323.0
761114,94566.0,948.0
984409,55674.0,1302.0
908844,51130.0,923.0
542085,33674.0,1905.0
232924,41233.0,1513.0
352306,41700.0,496.0
374721,39597.0,966.0
402136,0.0,0.0
158400,51292.0,1105.0
708458,63435.0,740.0
712605,56514.0,1110.0
355331,75018.0,2592.0
948404,28763.0,2309.0
641448,49132.0,2261.0
606076,0.0,0.0
368830,0.0,0.0
751820,62790.0,599.0
727175,48907.0,626.0
958026,27680.0,400.0
349046,49017.0,0.0
642020,105069.0,964.0
100816,47653.0,0.0
331706,58978.0,625.0
270730,72833.0,1754.0
620480,52745.0,985.0
255818,16098.0,0.0
707754,93028.0,1279.0
988552,0.0,0.0
432941,5592.0,553.0
185830,51960.0,1294.0
160905,60492.0,800.0
401422,81585.0,531.0
181377,54471.0,1686.0
102877,75358.0,908.0
808206,77921.0,0.0
219646,0.0,0.0
528332,80413.0,698.0
245671,0.0,0.0
434136,72308.0,1584.0
948145,49416.0,911.0
437545,72067.0,654.0
773086,37627.0,365.0
788407,41549.0,0.0
606455,60718.0,1049.0
364908,57710.0,406.0
394213,14446.0,687.0
427444,18642.0,0.0
359816,59175.0,886.0
859343,26234.0,0.0
140077,155424.0,468.0
982501,27084.0,516.0
320414,35903.0,0.0
771753,0.0,0.0
534151,33491.0,2071.0
105700,0.0,0.0
743481,0.0,0.0
332409,76926.0,3341.0
159397,50264.0,0.0
815381,0.0,0.0
727348,40155.0,1133.0
703804,79378.0,1735.0
803830,36273.0,1007.0
721377,87120.0,2450.0
557723,71042.0,635.0
159608,77281.0,1384.0
435129,50231.0,0.0
815344,12950.0,0.0
852323,57930.0,1459.0
777171,54743.0,898.0
576071,54390.0,660.0
865759,27849.0,818.0
752729,50799.0,1078.0
910373,0.0,0.0
905909,45731.0,2096.0
896331,46566.0,1034.0
256013,54200.0,2584.0
826271,18135.0,812.0
462366,30506.0,515.0
574391,26278.0,1399.0
419237,34021.0,0.0
298999,157179.0,0.0
962637,47462.0,1199.0
599873,4900.0,562.0
830777,52250.0,1519.0
978676,73063.0,367.0
215294,0.0,0.0
129328,0.0,0.0
277145,59151.0,1362.0
996794,42483.0,0.0
748198,48776.0,694.0
123115,27967.0,2398.0
955720,77224.0,1343.0
707023,88303.0,925.0
202248,69282.0,1288.0
732863,38482.0,837.0
141456,13554.0,1074.0
717521,67980.0,1749.0
555301,43928.0,357.0
762389,70599.0,3456.0
144514,50773.0,1599.0
166712,64052.0,486.0
635249,47318.0,543.0
363925,30716.0,567.0
285738,23694.0,0.0
521311,69198.0,1089.0
989256,56063.0,1581.0
113919,61012.0,1189.0
952393,23533.0,0.0
616183,12338.0,313.0
294184,0.0,0.0
950193,53136.0,971.0
135872,4006.0,0.0
273144,70229.0,657.0
561801,101976.0,0.0
399943,76053.0,446.0
467359,42366.0,1233.0
798533,77978.0,2198.0
961427,53770.0,336.0
909068,143364.0,0.0
850092,34929.0,1921.0
390350,64900.0,0.0
734938,15429.0,0.0
362925,93987.0,585.0
242789,58784.0,1135.0
573446,92748.0,963.0
371675,38033.0,2712.0
459099,53064.0,1466.0
238647,62105.0,477.0
883660,76720.0,548.0
355775,49116.0,2341.0
394196,11685.0,0.0
641642,19515.0,1346.0
944124,85394.0,0.0
776736,56758.0,0.0
321795,28707.0,960.0
395384,37719.0,0.0
972121,79765.0,1590.0
360256,49029.0,646.0
170656,42696.0,1239.0
653304,96834.0,697.0
883963,91448.0,589.0
565690,42729.0,1083.0
846243,77738.0,1595.0
294396,55891.0,1126.0
350587,75541.0,0.0
232317,0.0,0.0
259252,42213.0,371.0
620969,17455.0,502.0
540548,58645.0,1106.0
173446,47727.0,398.0
771307,55728.0,0.0
661442,0.0,0.0
238156,57055.0,1293.0
383367,68796.0,413.0
208485,113074.0,0.0
989220,0.0,0.0
874415,14093.0,0.0
829003,54713.0,610.0
745454,10477.0,0.0
604019,56848.0,513.0
942984,18818.0,415.0
357375,67603.0,1346.0
240330,45753.0,1027.0
644014,42404.0,453.0
854855,0.0,0.0
656572,36065.0,602.0
855883,44890.0,0.0
942194,4299.0,0.0
133698,48193.0,692.0
163723,0.0,0.0
997539,47453.0,1382.0
596818,30387.0,404.0
320728,15197.0,0.0
765408,21886.0,359.0
662406,60470.0,1069.0
387705,68743.0,1626.0
235872,56477.0,1221.0
412854,67597.0,0.0
440967,37646.0,2053.0
201220,74581.0,1705.0
567256,48838.0,541.0
852310,79675.0,1071.0
141497,56664.0,0.0
166577,82677.0,2482.0
981160,93268.0,1007.0
380031,75283.0,1141.0
499932,38141.0,1994.0
572647,39722.0,1231.0
279468,68715.0,0.0
806168,37798.0,1013.0
384336,50433.0,2591.0
507503,52145.0,745.0
952717,59278.0,746.0
670294,54101.0,1324.0
239525,79971.0,0.0
681399,59813.0,1682.0
847704,61548.0,1223.0
105074,66078.0,1567.0
998078,51589.0,1208.0
213086,30740.0,687.0
889687,67236.0,504.0
170531,81006.0,0.0
164064,0.0,0.0
527773,32040.0,0.0
837175,75322.0,982.0
191057,32940.0,435.0
190716,54404.0,0.0
315848,61583.0,300.0
561520,69387.0,1563.0
481076,55001.0,1005.0
918964,5009.0,544.0
824906,86760.0,657.0
996333,82532.0,0.0
457552,1302.0,0.0
817744,71559.0,0.0
612122,31982.0,899.0
793154,61601.0,488.0
606117,0.0,0.0
821462,35377.0,0.0
226710,50698.0,1463.0
167578,50813.0,1714.0
459404,44482.0,0.0
942191,107955.0,541.0
962011,67111.0,1903.0
439900,81311.0,767.0
865352,4190.0,0.0
575821,20190.0,1114.0
649422,53755.0,1027.0
599145,39749.0,687.0
222748,73263.0,368.0
902852,46809.0,0.0
981664,86573.0,1014.0
727179,4146.0,0.0
332869,57871.0,0.0
775193,64271.0,1585.0
655721,153672.0,673.0
960678,0.0,0.0
532378,54363.0,518.0
638732,52279.0,1018.0
129429,78613.0,793.0
996539,61809.0,0.0
839494,48723.0,1049.0
154230,71647.0,1539.0
542696,50499.0,1008.0
364710,103821.0,1672.0
810071,62763.0,1322.0
795554,0.0,0.0
337945,52585.0,0.0
672391,6820.0,0.0
763618,18036.0,0.0
767428,57096.0,478.0
686783,41645.0,490.0
799157,30139.0,560.0
910809,14517.0,0.0
675104,60375.0,0.0
181140,71994.0,873.0
796705,3965.0,0.0
137383,0.0,0.0
684691,74418.0,1261.0
547342,99555.0,1072.0
408047,73626.0,630.0
576947,46976.0,0.0
599369,35299.0,565.0
721707,67209.0,713.0
581596,74330.0,616.0
497494,45620.0,1003.0
706425,0.0,0.0
389430,0.0,0.0
506149,0.0,0.0
830975,26694.0,432.0
179042,75620.0,525.0
432200,51911.0,735.0
438698,0.0,0.0
824712,52484.0,972.0
750153,0.0,0.0
759551,60107.0,933.0
273070,68944.0,1914.0
737755,72502.0,523.0
159486,32654.0,0.0
562404,48989.0,0.0
994571,59262.0,496.0
870764,51908.0,831.0
979634,65811.0,1395.0
750154,0.0,0.0
949134,84457.0,471.0
788091,58464.0,1518.0
131637,0.0,0.0
859508,22983.0,531.0
301323,154083.0,1444.0
958059,70160.0,603.0
285411,43998.0,0.0
424585,2364.0,0.0
974209,51678.0,1621.0
703505,70911.0,974.0
743320,0.0,0.0
166535,58362.0,307.0
646178,59488.0,538.0
991983,4740.0,0.0
559388,70185.0,0.0
221595,3954.0,0.0
140769,0.0,0.0
111034,80677.0,1503.0
823208,46820.0,969.0
907025,49445.0,1236.0
972673,67643.0,436.0
364153,55101.0,944.0
410938,68424.0,1056.0
298181,47360.0,475.0
672600,45473.0,1247.0
807297,39676.0,1682.0
845819,69696.0,1111.0
548638,3842.0,0.0
633162,0.0,511.0
905569,30026.0,1013.0
188828,74330.0,2061.0
211891,56171.0,0.0
805170,76641.0,1955.0
834120,69233.0,1319.0
927305,63002.0,576.0
460025,72429.0,0.0
871980,58319.0,438.0
629966,6497.0,501.0
807902,60381.0,0.0
966285,33107.0,505.0
198407,0.0,0.0
708933,48855.0,1029.0
742669,85570.0,1803.0
604471,4612.0,0.0
315337,1902.0,0.0
501131,70377.0,990.0
861696,49279.0,1977.0
112393,80936.0,2163.0
266298,13707.0,0.0
909727,117132.0,0.0
547649,31068.0,1234.0
879185,66639.0,875.0
489609,18342.0,0.0
333213,79704.0,0.0
159745,55313.0,0.0
404426,41905.0,1445.0
223684,4014.0,0.0
493677,84176.0,343.0
763520,51884.0,2261.0
280603,81216.0,744.0
990268,63538.0,1004.0
624929,75789.0,2019.0
591579,8103.0,552.0
983872,8061.0,0.0
968370,76679.0,1262.0
601131,77886.0,1666.0
438383,36312.0,0.0
601027,69524.0,1210.0
315242,0.0,0.0
614634,77436.0,2687.0
434965,0.0,0.0
454668,44458.0,968.0
547407,50122.0,0.0
261468,75528.0,567.0
676408,19820.0,1814.0
573458,83835.0,2060.0
645114,23001.0,858.0
967637,69561.0,1229.0
107420,24132.0,680.0
166846,86555.0,1034.0
677404,34801.0,460.0
649194,54919.0,875.0
231084,58998.0,444.0
631406,39892.0,1731.0
348672,66761.0,890.0
817066,66876.0,0.0
855050,22987.0,1026.0
915439,49247.0,928.0
332716,41562.0,1000.0
774226,52206.0,456.0
510329,63902.0,830.0
395300,0.0,0.0
833233,71426.0,1424.0
951546,27727.0,550.0
740577,29257.0,319.0
711129,0.0,0.0
375540,42234.0,1951.0
838270,72683.0,1000.0
400985,77846.0,576.0
248752,7841.0,0.0
222929,64773.0,550.0
641121,0.0,0.0
753533,82859.0,513.0
723591,59355.0,476.0
277587,41847.0,1861.0
647491,70130.0,2119.0
954750,53499.0,1101.0
552818,76089.0,2535.0
263822,30265.0,526.0
593007,47093.0,1255.0
538979,36918.0,1324.0
916634,8912.0,0.0
118076,60263.0,1704.0
346274,48912.0,2286.0
410958,4484.0,0.0
227274,10160.0,0.0
863108,45218.0,1836.0
566767,49477.0,2548.0
134847,7626.0,0.0
655263,0.0,0.0
503615,64077.0,0.0
801391,79314.0,1964.0
587769,0.0,0.0
276650,65036.0,1286.0
140130,34482.0,882.0
537907,65225.0,2272.0
886086,64174.0,1834.0
474174,39281.0,825.0
399982,40897.0,689.0
465530,41773.0,1183.0
715462,60788.0,0.0
767728,14518.0,348.0
559279,59713.0,2738.0
465931,38383.0,967.0
431201,18049.0,0.0
696090,70084.0,2443.0
354002,60585.0,933.0
505522,66664.0,2176.0
249270,108564.0,0.0
950896,9871.0,0.0
249019,72758.0,1097.0
191150,65178.0,489.0
487228,14942.0,480.0
461937,49035.0,1095.0
679638,79694.0,2095.0
942703,49923.0,1900.0
379446,42387.0,671.0
373242,24026.0,0.0
746296,85702.0,515.0
574688,0.0,0.0
591547,62207.0,660.0
648231,15811.0,623.0
641586,58412.0,593.0
417841,0.0,0.0
819521,176640.0,0.0
347466,37726.0,1043.0
927937,100827.0,1025.0
746402,71940.0,1141.0
509909,15448.0,1001.0
450150,25718.0,784.0
890395,69870.0,1026.0
626762,44902.0,0.0
763177,68860.0,488.0
359466,73014.0,1552.0
830223,59022.0,415.0
199493,0.0,0.0
169697,58091.0,1176.0
700430,93037.0,856.0
235709,37106.0,1229.0
486112,37900.0,1150.0
424983,72226.0,2271.0
370842,53173.0,1665.0
594598,94029.0,1120.0
769669,34590.0,0.0
340924,49354.0,957.0
514616,23042.0,0.0
987122,53648.0,0.0
716197,111921.0,866.0
217772,24302.0,490.0
562376,64763.0,1498.0
405699,60071.0,511.0
568525,35905.0,389.0
840267,33125.0,1592.0
724781,51127.0,1142.0
260714,77964.0,1402.0
128789,64256.0,525.0
677218,28674.0,0.0
627373,4417.0,0.0
433857,218556.0,0.0
829588,54519.0,1837.0
764896,59142.0,1243.0
618719,82668.0,1652.0
788947,77334.0,1262.0
616083,70281.0,2703.0
580979,15340.0,0.0
969616,46435.0,1543.0
709726,53477.0,1305.0
289354,58536.0,1335.0
916478,140931.0,411.0
774234,86428.0,1795.0
950832,55983.0,2104.0
214020,45561.0,523.0
921102,42377.0,1094.0
212304,43544.0,561.0
314328,62833.0,966.0
413330,33442.0,0.0
791280,37138.0,638.0
928438,136374.0,375.0
142800,0.0,0.0
865727,73128.0,971.0
277139,73315.0,0.0
503938,52876.0,567.0
732606,41428.0,0.0
581668,44514.0,321.0
211030,37050.0,972.0
166825,14183.0,552.0
252136,53625.0,1429.0
649770,31232.0,457.0
214123,3687.0,0.0
828109,137646.0,568.0
710069,58713.0,668.0
279419,132093.0,4221.0
413282,71549.0,1774.0
211083,59425.0,929.0
372261,64169.0,853.0
455287,4980.0,379.0
217616,16606.0,0.0
925850,27939.0,0.0
472879,72513.0,836.0
703621,49369.0,1687.0
312490,62782.0,529.0
388985,53048.0,863.0
878327,0.0,0.0
621006,80732.0,378.0
115322,76273.0,1320.0
398819,59010.0,727.0
858453,70126.0,754.0
707762,14781.0,541.0
228557,14920.0,0.0
357298,60392.0,386.0
767971,0.0,0.0
948825,56766.0,0.0
390209,53910.0,909.0
319469,25924.0,1154.0
845319,46027.0,1768.0
563587,64769.0,2042.0
314742,47311.0,1389.0
666417,42757.0,1946.0
958491,75321.0,1385.0
182749,74938.0,2068.0
209021,42852.0,0.0
937127,39502.0,0.0
218545,58236.0,1316.0
146099,117288.0,502.0
750152,66174.0,523.0
595334,4734.0,0.0
441113,27962.0,0.0
948831,61946.0,0.0
911089,42833.0,0.0
766909,0.0,0.0
876057,39777.0,389.0
505179,33599.0,0.0
528447,121023.0,3133.0
488891,0.0,0.0
683485,47264.0,1133.0
831404,41503.0,815.0
823257,22797.0,0.0
303573,71802.0,2147.0
544306,7750.0,0.0
883606,0.0,0.0
358054,13024.0,0.0
257236,80386.0,0.0
265566,50054.0,1109.0
488872,56605.0,985.0
304445,32479.0,503.0
731958,40386.0,1018.0
975767,66008.0,1908.0
511573,52836.0,1590.0
500759,66192.0,1801.0
487823,6659.0,0.0
680193,0.0,0.0
492966,57676.0,364.0
478666,77877.0,471.0
858814,0.0,0.0
220315,23926.0,0.0
703852,20167.0,0.0
629267,0.0,0.0
502615,72675.0,2709.0
585162,0.0,0.0
193212,47754.0,1239.0
156870,15907.0,0.0
292035,0.0,0.0
387568,63269.0,0.0
797675,48264.0,1753.0
733889,64579.0,579.0
336025,38671.0,489.0
823986,31013.0,0.0
869284,85934.0,1696.0
360017,71859.0,0.0
456614,12332.0,461.0
526629,73503.0,424.0
574835,63414.0,3446.0
458199,28564.0,0.0
801146,55376.0,599.0
639145,54516.0,1336.0
979309,49776.0,818.0
277649,51123.0,1985.0
986825,45493.0,615.0
225077,50362.0,974.0
418090,35705.0,1550.0
661274,63267.0,2485.0
503096,0.0,0.0
324295,59161.0,885.0
237770,74796.0,1391.0
243294,31382.0,0.0
123393,50142.0,0.0
644551,78258.0,1034.0
352424,84517.0,1511.0
241967,96506.0,348.0
557469,0.0,0.0
452417,66631.0,1681.0
583227,67336.0,2116.0
604783,37756.0,0.0
119460,37174.0,696.0
446096,5427.0,0.0
202182,63715.0,2831.0
927703,56055.0,1203.0
665679,43833.0,949.0
332027,54275.0,0.0
149348,47974.0,541.0
224000,53154.0,1016.0
411715,21664.0,0.0
963487,68851.0,658.0
539144,57389.0,1429.0
837031,60754.0,539.0
787416,55172.0,772.0
801882,46762.0,481.0
942926,32583.0,379.0
538949,33078.0,535.0
664737,54187.0,852.0
659454,0.0,0.0
982059,52185.0,751.0
507838,61647.0,443.0
952322,60908.0,1101.0
629753,78369.0,0.0
112842,60931.0,1223.0
197973,19360.0,543.0
299501,48398.0,400.0
884062,81091.0,909.0
591641,49612.0,0.0
316982,36694.0,666.0
585853,74690.0,2535.0
454985,42148.0,1038.0
524586,27273.0,0.0
182148,28363.0,1073.0
925504,46969.0,1620.0
329910,16369.0,0.0
501885,2674.0,453.0
530833,71789.0,1347.0
441304,60921.0,0.0
475930,29501.0,0.0
946956,0.0,0.0
941122,52583.0,983.0
857971,61109.0,907.0
677925,0.0,0.0
446988,39559.0,1134.0
947863,53691.0,1136.0
622006,59999.0,916.0
684081,9914.0,0.0
184306,62918.0,2667.0
892701,39407.0,1512.0
174343,83477.0,420.0
700145,72574.0,1088.0
613908,43562.0,471.0
421432,0.0,0.0
541009,102542.0,1081.0
152778,40777.0,920.0
594997,42367.0,1328.0
462495,54176.0,672.0
319868,59626.0,568.0
813652,55461.0,602.0
394569,3624.0,0.0
976330,0.0,0.0
705353,64813.0,465.0
296104,19850.0,1199.0
584796,7692.0,0.0
588015,45899.0,753.0
933251,15839.0,0.0
786442,54253.0,1303.0
890361,30143.0,429.0
460711,0.0,0.0
755538,36183.0,948.0
877945,74459.0,643.0
553558,28125.0,989.0
672893,37750.0,686.0
804510,0.0,0.0
857516,54556.0,1364.0
483627,47886.0,1452.0
586686,56973.0,584.0
284782,51739.0,0.0
817527,38669.0,508.0
994609,80855.0,2315.0
435097,60560.0,1293.0
979703,64092.0,2728.0
304764,12979.0,588.0
178720,55390.0,779.0
274204,61463.0,316.0
875819,126246.0,474.0
841373,58385.0,1185.0
863374,0.0,0.0
409051,61992.0,1229.0
746031,73448.0,1519.0
225318,61273.0,486.0
373886,42516.0,1778.0
236710,69459.0,832.0
